|                                                              dimensionalCodeFragment                                                              |    pattern    |
| org.apache.hadoop.hdfs.DFSStripedInputStream.createBlockReader                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.fetchBlockByteRange                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.getBlockGroupAt                                                                                      | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.readOneStripe                                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.readWithStrategy                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedInputStream.refreshLocatedBlock                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.abort                                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.allocateNewBlock                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.checkStreamerFailures                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.closeImpl                                                                                           | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.closeThreads                                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.encode                                                                                              | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.enqueueAllCurrentPackets                                                                            | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.enqueueCurrentPacketFull                                                                            | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.flushAllInternals                                                                                   | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.handleCurrentStreamerFailure                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.handleStreamerFailure                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.updateBlockForPipeline                                                                              | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.updatePipeline                                                                                      | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.waitEndBlocks                                                                                       | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.writeChunk                                                                                          | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.writeParity                                                                                         | compute-cross |
| org.apache.hadoop.hdfs.DFSStripedOutputStream.writeParityCells                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil$MockUnixGroupsMapping.getGroups                                                                                | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil$ShortCircuitTestContext.close                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.abortStream                                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.addBlockToFile                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.allBlockReplicasCorrupt                                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.appendFile                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.appendFileNewBlock                                                                                             | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.changeReplicaLength                                                                                            | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.checkFiles                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.cleanup                                                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.closeOpenFiles                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.copyFile                                                                                                       | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.createFile                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.createFiles                                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.createKey                                                                                                      | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.createOpenFiles                                                                                                | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.createStripedFile                                                                                              | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.enableAllECPolicies                                                                                            | compute-cross |
| org.apache.hadoop.hdfs.DFSTestUtil.firstDnWithBlock                                                                                               | compute-cross |
