|                                                  dimensionalCodeFragment                                                   |   pattern   |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.isIN                                                              | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.isInclusive                                                       | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.isLIKE                                                            | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.isMultiColumn                                                     | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.isSlice                                                           | compute-app |
| org.apache.cassandra.cql3.restrictions.SingleRestriction.mergeWith                                                         | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.<obinit>                                                      | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.addRestriction                                                | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.clusteringKeyRestrictionsHasIN                                | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.empty                                                         | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getClusteringColumns                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getClusteringColumnsBounds                                    | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getPartitionKeyBound                                          | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getPartitionKeyBounds                                         | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getPartitionKeyBoundsForTokenRestrictions                     | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getPartitionKeyUnrestrictedComponents                         | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getPartitionKeys                                              | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getRestrictions                                               | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getRowFilter                                                  | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getTokenBound                                                 | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.getUnrestrictedClusteringColumns                              | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.hasClusteringColumnsRestrictions                              | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.hasNonPrimaryKeyRestrictions                                  | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.hasPartitionKeyRestrictions                                   | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.hasRegularColumnsRestrictions                                 | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.hasUnrestrictedClusteringColumns                              | compute-app |
| org.apache.cassandra.cql3.restrictions.StatementRestrictions.isColumnRange                                                 | compute-app |
